tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
352472	8617150	GO:0046872	IEA	enables	metal ion binding	-	Function
352472	8617150	GO:0050919	IEA	involved_in	negative chemotaxis	-	Process
352472	8617150	GO:0051490	IMP	acts_upstream_of_or_within	negative regulation of filopodium assembly	24797076	Process
352472	8617150	GO:0106310	IEA	enables	protein serine kinase activity	-	Function
352472	8617150	GO:0110094	IMP	acts_upstream_of_or_within	polyphosphate-mediated signaling	28584190	Process
352472	8617150	GO:1903665	IMP	acts_upstream_of_or_within	negative regulation of asexual reproduction	24797076	Process
352472	8617150	GO:1903669	IMP	acts_upstream_of_or_within	positive regulation of chemorepellent activity	24797076	Process
352472	8617150	GO:1903669	IMP	involved_in	positive regulation of chemorepellent activity	34788129	Process
352472	8617155	GO:0000166	IEA	enables	nucleotide binding	-	Function
352472	8617155	GO:0000281	IBA	involved_in	mitotic cytokinesis	21873635	Process
352472	8617155	GO:0000281	IMP	acts_upstream_of_or_within	mitotic cytokinesis	17004322	Process
352472	8617155	GO:0000331	IDA	located_in	contractile vacuole	17004322	Component
352472	8617155	GO:0003924	IBA	enables	GTPase activity	21873635	Function
352472	8617155	GO:0003924	IEA	enables	GTPase activity	-	Function
352472	8617155	GO:0005515	IPI	enables	protein binding	23363311|32531280	Function
352472	8617155	GO:0005525	IBA	enables	GTP binding	21873635	Function
352472	8617155	GO:0005525	IEA	enables	GTP binding	-	Function
352472	8617155	GO:0005635	IDA	located_in	nuclear envelope	17004322	Component
352472	8617155	GO:0005764	IDA	located_in	lysosome	17004322	Component
352472	8617155	GO:0005783	IDA	located_in	endoplasmic reticulum	17004322	Component
352472	8617155	GO:0005794	IDA	located_in	Golgi apparatus	17004322	Component
352472	8617155	GO:0005856	IBA	is_active_in	cytoskeleton	21873635	Component
352472	8617155	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
352472	8617155	GO:0005886	IEA	located_in	plasma membrane	-	Component
352472	8617155	GO:0005938	IBA	is_active_in	cell cortex	21873635	Component
352472	8617155	GO:0006887	IMP	acts_upstream_of_or_within	exocytosis	17004322	Process
352472	8617155	GO:0006907	IMP	acts_upstream_of_or_within	pinocytosis	17004322	Process
352472	8617155	GO:0006909	IMP	acts_upstream_of_or_within	phagocytosis	17004322	Process
352472	8617155	GO:0007015	IBA	involved_in	actin filament organization	21873635	Process
352472	8617155	GO:0007163	IBA	involved_in	establishment or maintenance of cell polarity	21873635	Process
352472	8617155	GO:0007264	IEA	involved_in	small GTPase mediated signal transduction	-	Process
352472	8617155	GO:0008104	IMP	acts_upstream_of_or_within	protein localization	17004322	Process
352472	8617155	GO:0008360	IBA	involved_in	regulation of cell shape	21873635	Process
352472	8617155	GO:0009617	IMP	acts_upstream_of_or_within	response to bacterium	17587329	Process
352472	8617155	GO:0016020	IDA	located_in	membrane	17004322	Component
352472	8617155	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617155	GO:0019901	IBA	enables	protein kinase binding	21873635	Function
352472	8617155	GO:0030833	IMP	acts_upstream_of_or_within	regulation of actin filament polymerization	17004322	Process
352472	8617155	GO:0030865	IBA	involved_in	cortical cytoskeleton organization	21873635	Process
352472	8617155	GO:0031410	IBA	is_active_in	cytoplasmic vesicle	21873635	Component
352472	8617155	GO:0032956	IBA	involved_in	regulation of actin cytoskeleton organization	21873635	Process
352472	8617155	GO:0042742	IMP	acts_upstream_of_or_within	defense response to bacterium	19325115	Process
352472	8617155	GO:0042995	IBA	is_active_in	cell projection	21873635	Component
352472	8617155	GO:0043652	IBA	involved_in	engulfment of apoptotic cell	21873635	Process
352472	8617155	GO:0048388	IMP	acts_upstream_of_or_within	endosomal lumen acidification	17004322	Process
352472	8617155	GO:0050829	IMP	acts_upstream_of_or_within	defense response to Gram-negative bacterium	21655438	Process
352472	8617155	GO:0060627	IMP	acts_upstream_of_or_within	regulation of vesicle-mediated transport	17004322	Process
352472	8617156	GO:0005634	IBA	is_active_in	nucleus	21873635	Component
352472	8617156	GO:0018024	IBA	enables	histone-lysine N-methyltransferase activity	21873635	Function
352472	8617156	GO:0034968	IBA	involved_in	histone lysine methylation	21873635	Process
352472	8617158	GO:0003674	ND	enables	molecular_function	-	Function
352472	8617158	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617158	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617160	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617160	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617161	GO:0003824	IEA	enables	catalytic activity	-	Function
352472	8617161	GO:0004334	IBA	enables	fumarylacetoacetase activity	21873635	Function
352472	8617161	GO:0004334	IEA	enables	fumarylacetoacetase activity	-	Function
352472	8617161	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617161	GO:0006559	IBA	involved_in	L-phenylalanine catabolic process	21873635	Process
352472	8617161	GO:0006559	IEA	involved_in	L-phenylalanine catabolic process	-	Process
352472	8617161	GO:0006572	IBA	involved_in	tyrosine catabolic process	21873635	Process
352472	8617161	GO:0006572	IEA	involved_in	tyrosine catabolic process	-	Process
352472	8617161	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617161	GO:0009072	IEA	involved_in	aromatic amino acid family metabolic process	-	Process
352472	8617161	GO:0016787	IEA	enables	hydrolase activity	-	Function
352472	8617161	GO:0046872	IEA	enables	metal ion binding	-	Function
352472	8617161	GO:1902000	IBA	involved_in	homogentisate catabolic process	21873635	Process
352472	8617162	GO:0000413	IBA	involved_in	protein peptidyl-prolyl isomerization	21873635	Process
352472	8617162	GO:0000413	IEA	involved_in	protein peptidyl-prolyl isomerization	-	Process
352472	8617162	GO:0003755	IBA	enables	peptidyl-prolyl cis-trans isomerase activity	21873635	Function
352472	8617162	GO:0003755	IEA	enables	peptidyl-prolyl cis-trans isomerase activity	-	Function
352472	8617162	GO:0005737	IBA	is_active_in	cytoplasm	21873635	Component
352472	8617162	GO:0005783	IEA	located_in	endoplasmic reticulum	-	Component
352472	8617162	GO:0006457	IBA	involved_in	protein folding	21873635	Process
352472	8617162	GO:0006457	IEA	involved_in	protein folding	-	Process
352472	8617162	GO:0016018	IBA	enables	cyclosporin A binding	21873635	Function
352472	8617162	GO:0016853	IEA	enables	isomerase activity	-	Function
352472	8617162	GO:0043231	IBA	is_active_in	intracellular membrane-bounded organelle	21873635	Component
352472	8617162	GO:0043231	IDA	located_in	intracellular membrane-bounded organelle	10575348	Component
352472	8617162	GO:0043231	IEA	located_in	intracellular membrane-bounded organelle	-	Component
352472	8617164	GO:0003674	ND	enables	molecular_function	-	Function
352472	8617164	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617164	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617169	GO:0001671	IBA	enables	ATPase activator activity	21873635	Function
352472	8617169	GO:0001671	IEA	enables	ATPase activator activity	-	Function
352472	8617169	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617169	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
352472	8617169	GO:0006457	IBA	involved_in	protein folding	21873635	Process
352472	8617169	GO:0032781	IBA	involved_in	positive regulation of ATP-dependent activity	21873635	Process
352472	8617169	GO:0051087	IEA	enables	chaperone binding	-	Function
352472	8617169	GO:0051879	IEA	enables	Hsp90 protein binding	-	Function
352472	8617170	GO:0003735	IEA	enables	structural constituent of ribosome	-	Function
352472	8617170	GO:0005840	IEA	located_in	ribosome	-	Component
352472	8617170	GO:0006412	IEA	involved_in	translation	-	Process
352472	8617171	GO:0004833	IBA	enables	tryptophan 2,3-dioxygenase activity	21873635	Function
352472	8617171	GO:0004833	IEA	enables	tryptophan 2,3-dioxygenase activity	-	Function
352472	8617171	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617171	GO:0006569	IEA	involved_in	tryptophan catabolic process	-	Process
352472	8617171	GO:0016491	IEA	enables	oxidoreductase activity	-	Function
352472	8617171	GO:0019441	IEA	involved_in	tryptophan catabolic process to kynurenine	-	Process
352472	8617171	GO:0019442	IBA	involved_in	tryptophan catabolic process to acetyl-CoA	21873635	Process
352472	8617171	GO:0020037	IBA	enables	heme binding	21873635	Function
352472	8617171	GO:0020037	IEA	enables	heme binding	-	Function
352472	8617171	GO:0046872	IEA	enables	metal ion binding	-	Function
352472	8617171	GO:0051213	IEA	enables	dioxygenase activity	-	Function
352472	8617175	GO:0005634	IDA	located_in	nucleus	18707607	Component
352472	8617175	GO:0005634	IEA	located_in	nucleus	-	Component
352472	8617175	GO:0005739	IBA	is_active_in	mitochondrion	21873635	Component
352472	8617175	GO:0005829	IBA	is_active_in	cytosol	21873635	Component
352472	8617175	GO:0016740	IEA	enables	transferase activity	-	Function
352472	8617175	GO:0036047	IBA	involved_in	peptidyl-lysine demalonylation	21873635	Process
352472	8617175	GO:0036049	IBA	involved_in	peptidyl-lysine desuccinylation	21873635	Process
352472	8617175	GO:0036054	IBA	enables	protein-malonyllysine demalonylase activity	21873635	Function
352472	8617175	GO:0036055	IBA	enables	protein-succinyllysine desuccinylase activity	21873635	Function
352472	8617175	GO:0061697	IBA	enables	protein-glutaryllysine deglutarylase activity	21873635	Function
352472	8617175	GO:0061698	IBA	involved_in	protein deglutarylation	21873635	Process
352472	8617175	GO:0061699	IEA	involved_in	peptidyl-lysine deglutarylation	-	Process
352472	8617175	GO:0070403	IEA	enables	NAD+ binding	-	Function
352472	8617178	GO:0000166	IEA	enables	nucleotide binding	-	Function
352472	8617178	GO:0005524	IEA	enables	ATP binding	-	Function
352472	8617178	GO:0006935	IMP	acts_upstream_of_or_within	chemotaxis	16234315	Process
352472	8617178	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617178	GO:0016021	IBA	is_active_in	integral component of membrane	21873635	Component
352472	8617178	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617178	GO:0042626	IBA	enables	ATPase-coupled transmembrane transporter activity	21873635	Function
352472	8617178	GO:0055085	IBA	involved_in	transmembrane transport	21873635	Process
352472	8617178	GO:0055085	IEA	involved_in	transmembrane transport	-	Process
352472	8617178	GO:0140359	IEA	enables	ABC-type transporter activity	-	Function
352472	8617179	GO:0005634	IEA	located_in	nucleus	-	Component
352472	8617179	GO:0005654	IEA	located_in	nucleoplasm	-	Component
352472	8617179	GO:0005730	IBA	is_active_in	nucleolus	21873635	Component
352472	8617179	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617179	GO:0006364	IEA	involved_in	rRNA processing	-	Process
352472	8617179	GO:0008168	IEA	enables	methyltransferase activity	-	Function
352472	8617179	GO:0016435	IBA	enables	rRNA (guanine) methyltransferase activity	21873635	Function
352472	8617179	GO:0016435	IEA	enables	rRNA (guanine) methyltransferase activity	-	Function
352472	8617179	GO:0016740	IEA	enables	transferase activity	-	Function
352472	8617179	GO:0032259	IEA	involved_in	methylation	-	Process
352472	8617179	GO:0048471	IEA	located_in	perinuclear region of cytoplasm	-	Component
352472	8617179	GO:0070476	IBA	involved_in	rRNA (guanine-N7)-methylation	21873635	Process
352472	8617179	GO:0070476	IEA	involved_in	rRNA (guanine-N7)-methylation	-	Process
352472	8617183	GO:0003674	ND	enables	molecular_function	-	Function
352472	8617183	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617183	GO:0016226	IBA	involved_in	iron-sulfur cluster assembly	21873635	Process
352472	8617183	GO:0016226	IEA	involved_in	iron-sulfur cluster assembly	-	Process
352472	8617183	GO:0016226	ISS	involved_in	iron-sulfur cluster assembly	-	Process
352472	8617183	GO:0097361	IBA	part_of	CIA complex	21873635	Component
352472	8617183	GO:0097361	IEA	part_of	CIA complex	-	Component
352472	8617187	GO:0000166	IEA	enables	nucleotide binding	-	Function
352472	8617187	GO:0005524	IEA	enables	ATP binding	-	Function
352472	8617187	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617187	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617187	GO:0031152	IMP	acts_upstream_of_or_within	aggregation involved in sorocarp development	23967067	Process
352472	8617187	GO:0031288	IMP	acts_upstream_of_or_within	sorocarp morphogenesis	23967067	Process
352472	8617187	GO:0048870	IGI	acts_upstream_of_or_within	cell motility	18164290	Process
352472	8617187	GO:0055085	IEA	involved_in	transmembrane transport	-	Process
352472	8617187	GO:0140359	IEA	enables	ABC-type transporter activity	-	Function
352472	8617188	GO:0000166	IEA	enables	nucleotide binding	-	Function
352472	8617188	GO:0000281	IMP	acts_upstream_of_or_within	mitotic cytokinesis	10545500|21169559	Process
352472	8617188	GO:0004672	IEA	enables	protein kinase activity	-	Function
352472	8617188	GO:0004674	IBA	enables	protein serine/threonine kinase activity	21873635	Function
352472	8617188	GO:0004674	IEA	enables	protein serine/threonine kinase activity	-	Function
352472	8617188	GO:0004712	IEA	enables	protein serine/threonine/tyrosine kinase activity	-	Function
352472	8617188	GO:0005515	IPI	enables	protein binding	10545500|12952073|15470506|24347642|32818671	Function
352472	8617188	GO:0005524	IEA	enables	ATP binding	-	Function
352472	8617188	GO:0005737	IBA	is_active_in	cytoplasm	21873635	Component
352472	8617188	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617188	GO:0005829	IEA	located_in	cytosol	-	Component
352472	8617188	GO:0005856	IDA	located_in	cytoskeleton	10545500|11389841	Component
352472	8617188	GO:0005856	IEA	located_in	cytoskeleton	-	Component
352472	8617188	GO:0005938	IDA	located_in	cell cortex	12952073	Component
352472	8617188	GO:0006468	IBA	involved_in	protein phosphorylation	21873635	Process
352472	8617188	GO:0006468	IEA	involved_in	protein phosphorylation	-	Process
352472	8617188	GO:0006909	IMP	acts_upstream_of_or_within	phagocytosis	12952073	Process
352472	8617188	GO:0006935	IEA	involved_in	chemotaxis	-	Process
352472	8617188	GO:0006935	IMP	acts_upstream_of_or_within	chemotaxis	10545500	Process
352472	8617188	GO:0007163	TAS	acts_upstream_of_or_within	establishment or maintenance of cell polarity	15473840	Process
352472	8617188	GO:0016301	IEA	enables	kinase activity	-	Function
352472	8617188	GO:0016310	IEA	involved_in	phosphorylation	-	Process
352472	8617188	GO:0016740	IEA	enables	transferase activity	-	Function
352472	8617188	GO:0030010	IGI	acts_upstream_of_or_within	establishment of cell polarity	21169559	Process
352472	8617188	GO:0031036	IMP	acts_upstream_of_or_within	myosin II filament assembly	10545500	Process
352472	8617188	GO:0031152	IMP	acts_upstream_of_or_within	aggregation involved in sorocarp development	10545500	Process
352472	8617188	GO:0031156	IMP	acts_upstream_of_or_within	regulation of sorocarp development	21169559	Process
352472	8617188	GO:0031254	IDA	located_in	cell trailing edge	12952073	Component
352472	8617188	GO:0032154	IDA	NOT located_in	cleavage furrow	12952073	Component
352472	8617188	GO:0032154	IDA	located_in	cleavage furrow	10545500	Component
352472	8617188	GO:0032467	IMP	involved_in	positive regulation of cytokinesis	10545500	Process
352472	8617188	GO:0035556	IBA	involved_in	intracellular signal transduction	21873635	Process
352472	8617188	GO:0043327	IGI	acts_upstream_of_or_within	chemotaxis to cAMP	21169559	Process
352472	8617188	GO:0043327	IMP	involved_in	chemotaxis to cAMP	10545500	Process
352472	8617188	GO:0043408	IBA	involved_in	regulation of MAPK cascade	21873635	Process
352472	8617188	GO:0045159	IMP	enables	myosin II binding	10545500	Function
352472	8617188	GO:0046872	IEA	enables	metal ion binding	-	Function
352472	8617188	GO:0048870	IMP	acts_upstream_of_or_within	cell motility	12952073	Process
352472	8617188	GO:0097204	IDA	located_in	phagocytic cup base	12952073	Component
352472	8617188	GO:0106310	IEA	enables	protein serine kinase activity	-	Function
352472	8617188	GO:1903013	HDA	acts_upstream_of_or_within	response to differentiation-inducing factor 1	25518940	Process
352472	8617190	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617190	GO:0005634	IEA	located_in	nucleus	-	Component
352472	8617190	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617190	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617190	GO:0034657	IBA	part_of	GID complex	21873635	Component
352472	8617190	GO:0043161	IBA	involved_in	proteasome-mediated ubiquitin-dependent protein catabolic process	21873635	Process
352472	8617195	GO:0000413	IBA	involved_in	protein peptidyl-prolyl isomerization	21873635	Process
352472	8617195	GO:0000413	IEA	involved_in	protein peptidyl-prolyl isomerization	-	Process
352472	8617195	GO:0003755	IBA	enables	peptidyl-prolyl cis-trans isomerase activity	21873635	Function
352472	8617195	GO:0003755	IDA	enables	peptidyl-prolyl cis-trans isomerase activity	11690648	Function
352472	8617195	GO:0003755	IEA	enables	peptidyl-prolyl cis-trans isomerase activity	-	Function
352472	8617195	GO:0005515	IPI	enables	protein binding	11690648	Function
352472	8617195	GO:0005634	IDA	located_in	nucleus	11690648	Component
352472	8617195	GO:0005634	IEA	located_in	nucleus	-	Component
352472	8617195	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617195	GO:0005829	IDA	located_in	cytosol	11690648	Component
352472	8617195	GO:0006457	IEA	involved_in	protein folding	-	Process
352472	8617195	GO:0016853	IEA	enables	isomerase activity	-	Function
352472	8617195	GO:0071013	IBA	part_of	catalytic step 2 spliceosome	21873635	Component
352472	8617197	GO:0004605	IEA	enables	phosphatidate cytidylyltransferase activity	-	Function
352472	8617197	GO:0005789	IBA	is_active_in	endoplasmic reticulum membrane	21873635	Component
352472	8617197	GO:0006629	IEA	involved_in	lipid metabolic process	-	Process
352472	8617197	GO:0008654	IEA	involved_in	phospholipid biosynthetic process	-	Process
352472	8617197	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617197	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617197	GO:0016024	IEA	involved_in	CDP-diacylglycerol biosynthetic process	-	Process
352472	8617197	GO:0016740	IEA	enables	transferase activity	-	Function
352472	8617197	GO:0016779	IEA	enables	nucleotidyltransferase activity	-	Function
352472	8617202	GO:0000250	IBA	enables	lanosterol synthase activity	21873635	Function
352472	8617202	GO:0005811	IBA	is_active_in	lipid droplet	21873635	Component
352472	8617202	GO:0005811	IEA	located_in	lipid droplet	-	Component
352472	8617202	GO:0006629	IEA	involved_in	lipid metabolic process	-	Process
352472	8617202	GO:0006694	IEA	involved_in	steroid biosynthetic process	-	Process
352472	8617202	GO:0006695	IBA	involved_in	cholesterol biosynthetic process	21873635	Process
352472	8617202	GO:0016104	IEA	involved_in	triterpenoid biosynthetic process	-	Process
352472	8617202	GO:0016126	TAS	involved_in	sterol biosynthetic process	10783001	Process
352472	8617202	GO:0016853	IEA	enables	isomerase activity	-	Function
352472	8617202	GO:0016866	IEA	enables	intramolecular transferase activity	-	Function
352472	8617202	GO:0016871	IDA	enables	cycloartenol synthase activity	10783001	Function
352472	8617202	GO:0016871	IEA	enables	cycloartenol synthase activity	-	Function
352472	8617203	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617203	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617212	GO:0005739	IDA	located_in	mitochondrion	27520045	Component
352472	8617212	GO:0005829	IDA	located_in	cytosol	25208883	Component
352472	8617212	GO:0016020	IDA	located_in	membrane	25208883	Component
352472	8617212	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617212	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617212	GO:0016740	IEA	enables	transferase activity	-	Function
352472	8617212	GO:0016757	IEA	enables	glycosyltransferase activity	-	Function
352472	8617212	GO:0016760	IDA	enables	cellulose synthase (UDP-forming) activity	10681463	Function
352472	8617212	GO:0016760	IEA	enables	cellulose synthase (UDP-forming) activity	-	Function
352472	8617212	GO:0016760	IMP	enables	cellulose synthase (UDP-forming) activity	10681463	Function
352472	8617212	GO:0030244	IDA	involved_in	cellulose biosynthetic process	10681463	Process
352472	8617212	GO:0030244	IEA	involved_in	cellulose biosynthetic process	-	Process
352472	8617212	GO:0031150	IMP	involved_in	sorocarp stalk development	10681463	Process
352472	8617212	GO:0042244	IMP	involved_in	spore wall assembly	11428129	Process
352472	8617212	GO:0045179	IDA	is_active_in	apical cortex	21393547	Component
352472	8617212	GO:0048102	IMP	NOT acts_upstream_of_or_within	autophagic cell death	12654899	Process
352472	8617214	GO:0051260	IEA	involved_in	protein homooligomerization	-	Process
352472	8617216	GO:0003674	ND	enables	molecular_function	-	Function
352472	8617216	GO:0008146	IEA	enables	sulfotransferase activity	-	Function
352472	8617216	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617216	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617216	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617217	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617217	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617219	GO:0003674	ND	enables	molecular_function	-	Function
352472	8617219	GO:0003779	IEA	enables	actin binding	-	Function
352472	8617219	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617219	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617219	GO:0006479	IEA	involved_in	protein methylation	-	Process
352472	8617219	GO:0006996	IEA	involved_in	organelle organization	-	Process
352472	8617219	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617219	GO:0008168	IEA	enables	methyltransferase activity	-	Function
352472	8617219	GO:0016279	IBA	enables	protein-lysine N-methyltransferase activity	21873635	Function
352472	8617219	GO:0016740	IEA	enables	transferase activity	-	Function
352472	8617219	GO:0018021	IEA	involved_in	peptidyl-histidine methylation	-	Process
352472	8617219	GO:0018023	IBA	involved_in	peptidyl-lysine trimethylation	21873635	Process
352472	8617219	GO:0018026	IBA	involved_in	peptidyl-lysine monomethylation	21873635	Process
352472	8617219	GO:0018064	IEA	enables	protein-L-histidine N-tele-methyltransferase activity	-	Function
352472	8617219	GO:0030047	IEA	involved_in	actin modification	-	Process
352472	8617219	GO:0032259	IEA	involved_in	methylation	-	Process
352472	8617221	GO:0000502	IEA	part_of	proteasome complex	-	Component
352472	8617221	GO:0005634	IEA	located_in	nucleus	-	Component
352472	8617221	GO:0005634	IPI	located_in	nucleus	8130037	Component
352472	8617221	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617221	GO:0005737	IPI	located_in	cytoplasm	8130037	Component
352472	8617221	GO:0005839	IBA	part_of	proteasome core complex	21873635	Component
352472	8617221	GO:0005839	IEA	part_of	proteasome core complex	-	Component
352472	8617221	GO:0008233	IDA	enables	peptidase activity	8130037	Function
352472	8617221	GO:0010498	IBA	involved_in	proteasomal protein catabolic process	21873635	Process
352472	8617221	GO:0019774	IBA	part_of	proteasome core complex, beta-subunit complex	21873635	Component
352472	8617221	GO:0019774	IEA	part_of	proteasome core complex, beta-subunit complex	-	Component
352472	8617221	GO:0019774	ISS	part_of	proteasome core complex, beta-subunit complex	-	Component
352472	8617221	GO:0043161	IEA	involved_in	proteasome-mediated ubiquitin-dependent protein catabolic process	-	Process
352472	8617221	GO:0044257	IDA	involved_in	cellular protein catabolic process	8130037	Process
352472	8617221	GO:0051603	IEA	involved_in	proteolysis involved in cellular protein catabolic process	-	Process
352472	8617226	GO:0000166	IEA	enables	nucleotide binding	-	Function
352472	8617226	GO:0003676	IEA	enables	nucleic acid binding	-	Function
352472	8617226	GO:0003723	IBA	enables	RNA binding	21873635	Function
352472	8617226	GO:0003723	IEA	enables	RNA binding	-	Function
352472	8617226	GO:0003724	IBA	enables	RNA helicase activity	21873635	Function
352472	8617226	GO:0003724	IEA	enables	RNA helicase activity	-	Function
352472	8617226	GO:0003729	IBA	enables	mRNA binding	21873635	Function
352472	8617226	GO:0003743	IEA	enables	translation initiation factor activity	-	Function
352472	8617226	GO:0004386	IEA	enables	helicase activity	-	Function
352472	8617226	GO:0005524	IEA	enables	ATP binding	-	Function
352472	8617226	GO:0005730	IBA	is_active_in	nucleolus	21873635	Component
352472	8617226	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617226	GO:0006412	IEA	involved_in	translation	-	Process
352472	8617226	GO:0006413	IEA	involved_in	translational initiation	-	Process
352472	8617226	GO:0016787	IEA	enables	hydrolase activity	-	Function
352472	8617226	GO:0016887	IEA	enables	ATP hydrolysis activity	-	Function
352472	8617226	GO:0071013	IBA	part_of	catalytic step 2 spliceosome	21873635	Component
352472	8617227	GO:0000281	IMP	NOT acts_upstream_of_or_within	mitotic cytokinesis	11102804	Process
352472	8617227	GO:0005085	IBA	enables	guanyl-nucleotide exchange factor activity	21873635	Function
352472	8617227	GO:0005085	IEA	enables	guanyl-nucleotide exchange factor activity	-	Function
352472	8617227	GO:0005085	IGI	enables	guanyl-nucleotide exchange factor activity	11102804	Function
352472	8617227	GO:0005737	IEA	located_in	cytoplasm	-	Component
352472	8617227	GO:0005737	TAS	located_in	cytoplasm	11102804	Component
352472	8617227	GO:0005886	IBA	is_active_in	plasma membrane	21873635	Component
352472	8617227	GO:0006897	IEA	involved_in	endocytosis	-	Process
352472	8617227	GO:0006909	IEA	involved_in	phagocytosis	-	Process
352472	8617227	GO:0006909	IMP	acts_upstream_of_or_within	phagocytosis	11102804	Process
352472	8617227	GO:0006935	IMP	NOT acts_upstream_of_or_within	chemotaxis	11102804	Process
352472	8617227	GO:0007015	IMP	acts_upstream_of_or_within	actin filament organization	12211111	Process
352472	8617227	GO:0007264	IEA	involved_in	small GTPase mediated signal transduction	-	Process
352472	8617227	GO:0007265	IBA	involved_in	Ras protein signal transduction	21873635	Process
352472	8617227	GO:0007265	ISS	involved_in	Ras protein signal transduction	11102804	Process
352472	8617227	GO:0019953	IEP	acts_upstream_of_or_within	sexual reproduction	15740584	Process
352472	8617227	GO:0030866	IMP	acts_upstream_of_or_within	cortical actin cytoskeleton organization	11102804	Process
352472	8617227	GO:0031152	IMP	acts_upstream_of_or_within	aggregation involved in sorocarp development	11102804	Process
352472	8617227	GO:0032060	IMP	acts_upstream_of_or_within	bleb assembly	26317626	Process
352472	8617227	GO:0043547	IBA	involved_in	positive regulation of GTPase activity	21873635	Process
352472	8617227	GO:0045807	IMP	acts_upstream_of_or_within	positive regulation of endocytosis	11102804	Process
352472	8617227	GO:0048870	IMP	acts_upstream_of_or_within	cell motility	12211111	Process
352472	8617227	GO:0050766	IMP	acts_upstream_of_or_within	positive regulation of phagocytosis	11102804|12854977	Process
352472	8617227	GO:0051271	IMP	acts_upstream_of_or_within	negative regulation of cellular component movement	11102804|12854977	Process
352472	8617227	GO:0051897	IMP	acts_upstream_of_or_within	positive regulation of protein kinase B signaling	11500376	Process
352472	8617227	GO:0106070	IMP	involved_in	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	11500376	Process
352472	8617232	GO:0003674	ND	enables	molecular_function	-	Function
352472	8617232	GO:0005575	ND	is_active_in	cellular_component	-	Component
352472	8617232	GO:0008150	ND	involved_in	biological_process	-	Process
352472	8617232	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617232	GO:0016021	IEA	located_in	integral component of membrane	-	Component
352472	8617233	GO:0000254	IBA	enables	C-4 methylsterol oxidase activity	21873635	Function
352472	8617233	GO:0000254	IEA	enables	C-4 methylsterol oxidase activity	-	Function
352472	8617233	GO:0005506	IEA	enables	iron ion binding	-	Function
352472	8617233	GO:0005783	IEA	located_in	endoplasmic reticulum	-	Component
352472	8617233	GO:0005789	IBA	is_active_in	endoplasmic reticulum membrane	21873635	Component
352472	8617233	GO:0005789	IEA	located_in	endoplasmic reticulum membrane	-	Component
352472	8617233	GO:0006629	IEA	involved_in	lipid metabolic process	-	Process
352472	8617233	GO:0006694	IEA	involved_in	steroid biosynthetic process	-	Process
352472	8617233	GO:0008202	IEA	involved_in	steroid metabolic process	-	Process
352472	8617233	GO:0008610	IEA	involved_in	lipid biosynthetic process	-	Process
352472	8617233	GO:0016020	IBA	is_active_in	membrane	21873635	Component
352472	8617233	GO:0016020	IEA	located_in	membrane	-	Component
352472	8617233	GO:0016021	IEA	located_in	integral component of membrane	-	Component
