tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
9913	281872	GO:0007229	IEA	involved_in	integrin-mediated signaling pathway	-	Process
9913	281872	GO:0008305	IEA	part_of	integrin complex	-	Component
9913	281872	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281873	GO:0005886	ISS	located_in	plasma membrane	-	Component
9913	281873	GO:0005925	ISS	located_in	focal adhesion	-	Component
9913	281873	GO:0007229	IEA	involved_in	integrin-mediated signaling pathway	-	Process
9913	281873	GO:0009986	ISS	located_in	cell surface	-	Component
9913	281873	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281873	GO:0033627	ISS	involved_in	cell adhesion mediated by integrin	-	Process
9913	281873	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281874	GO:0002291	IEA	involved_in	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	-	Process
9913	281874	GO:0005515	IPI	enables	protein binding	10603370	Function
9913	281874	GO:0006909	IEA	involved_in	phagocytosis	-	Process
9913	281874	GO:0007157	IEA	involved_in	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	-	Process
9913	281874	GO:0007159	IEA	involved_in	leukocyte cell-cell adhesion	-	Process
9913	281874	GO:0007160	IEA	involved_in	cell-matrix adhesion	-	Process
9913	281874	GO:0007229	IEA	involved_in	integrin-mediated signaling pathway	-	Process
9913	281874	GO:0009986	IEA	located_in	cell surface	-	Component
9913	281874	GO:0030369	IEA	enables	ICAM-3 receptor activity	-	Function
9913	281874	GO:0034687	IEA	part_of	integrin alphaL-beta2 complex	-	Component
9913	281874	GO:0035683	IEA	involved_in	memory T cell extravasation	-	Process
9913	281874	GO:0043113	IEA	involved_in	receptor clustering	-	Process
9913	281874	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281874	GO:0050839	IEA	enables	cell adhesion molecule binding	-	Function
9913	281875	GO:0001568	ISS	involved_in	blood vessel development	-	Process
9913	281875	GO:0001618	IEA	enables	virus receptor activity	-	Function
9913	281875	GO:0005925	ISS	located_in	focal adhesion	-	Component
9913	281875	GO:0007229	IEA	involved_in	integrin-mediated signaling pathway	-	Process
9913	281875	GO:0033627	ISS	involved_in	cell adhesion mediated by integrin	-	Process
9913	281875	GO:0034685	ISS	part_of	integrin alphav-beta6 complex	-	Component
9913	281875	GO:0034686	ISS	part_of	integrin alphav-beta8 complex	-	Component
9913	281875	GO:0046718	IEA	involved_in	viral entry into host cell	-	Process
9913	281875	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281875	GO:1901388	ISS	involved_in	regulation of transforming growth factor beta activation	-	Process
9913	281876	GO:0001618	IEA	enables	virus receptor activity	-	Function
9913	281876	GO:0005925	ISS	located_in	focal adhesion	-	Component
9913	281876	GO:0008305	IEA	part_of	integrin complex	-	Component
9913	281876	GO:0009986	ISS	located_in	cell surface	-	Component
9913	281876	GO:0010710	ISS	involved_in	regulation of collagen catabolic process	-	Process
9913	281876	GO:0016020	ISS	located_in	membrane	-	Component
9913	281876	GO:0030027	IEA	located_in	lamellipodium	-	Component
9913	281876	GO:0030335	ISS	involved_in	positive regulation of cell migration	-	Process
9913	281876	GO:0031623	ISS	involved_in	receptor internalization	-	Process
9913	281876	GO:0032587	IEA	located_in	ruffle membrane	-	Component
9913	281876	GO:0033627	ISS	involved_in	cell adhesion mediated by integrin	-	Process
9913	281876	GO:0038023	IEA	enables	signaling receptor activity	-	Function
9913	281876	GO:0042383	IEA	located_in	sarcolemma	-	Component
9913	281876	GO:0042470	IEA	located_in	melanosome	-	Component
9913	281876	GO:0046718	IEA	involved_in	viral entry into host cell	-	Process
9913	281876	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281876	GO:0046982	ISS	enables	protein heterodimerization activity	-	Function
9913	281876	GO:0055037	IEA	located_in	recycling endosome	-	Component
9913	281876	GO:0071404	ISS	involved_in	cellular response to low-density lipoprotein particle stimulus	-	Process
9913	281876	GO:1903078	ISS	involved_in	positive regulation of protein localization to plasma membrane	-	Process
9913	281877	GO:0005515	IPI	enables	protein binding	9895270|10603370	Function
9913	281877	GO:0006909	IEA	involved_in	phagocytosis	-	Process
9913	281877	GO:0008305	IEA	part_of	integrin complex	-	Component
9913	281877	GO:0016020	ISS	located_in	membrane	-	Component
9913	281877	GO:0031623	ISS	involved_in	receptor internalization	-	Process
9913	281877	GO:0038023	IEA	enables	signaling receptor activity	-	Function
9913	281877	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281877	GO:0071404	ISS	involved_in	cellular response to low-density lipoprotein particle stimulus	-	Process
9913	281877	GO:1904996	ISS	involved_in	positive regulation of leukocyte adhesion to vascular endothelial cell	-	Process
9913	281878	GO:0005220	IEA	enables	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	-	Function
9913	281878	GO:0005789	IEA	located_in	endoplasmic reticulum membrane	-	Component
9913	281878	GO:0005791	IDA	located_in	rough endoplasmic reticulum	11584008	Component
9913	281878	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281878	GO:0030658	IEA	located_in	transport vesicle membrane	-	Component
9913	281878	GO:0030667	IDA	located_in	secretory granule membrane	11584008	Component
9913	281878	GO:0048016	IEA	involved_in	inositol phosphate-mediated signaling	-	Process
9913	281878	GO:0070588	IEA	involved_in	calcium ion transmembrane transport	-	Process
9913	281878	GO:0070679	IEA	enables	inositol 1,4,5 trisphosphate binding	-	Function
9913	281879	GO:0005220	ISS	enables	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	-	Function
9913	281879	GO:0005789	ISS	located_in	endoplasmic reticulum membrane	-	Component
9913	281879	GO:0005791	IDA	located_in	rough endoplasmic reticulum	11584008	Component
9913	281879	GO:0006816	ISS	involved_in	calcium ion transport	-	Process
9913	281879	GO:0015278	ISS	enables	calcium-release channel activity	-	Function
9913	281879	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281879	GO:0030141	IDA	located_in	secretory granule	11584008	Component
9913	281879	GO:0030658	IEA	located_in	transport vesicle membrane	-	Component
9913	281879	GO:0048016	IEA	involved_in	inositol phosphate-mediated signaling	-	Process
9913	281879	GO:0051209	IEA	involved_in	release of sequestered calcium ion into cytosol	-	Process
9913	281879	GO:0060402	ISS	involved_in	calcium ion transport into cytosol	-	Process
9913	281879	GO:0070679	IEA	enables	inositol 1,4,5 trisphosphate binding	-	Function
9913	281880	GO:0005249	ISS	enables	voltage-gated potassium channel activity	-	Function
9913	281880	GO:0005887	ISS	located_in	integral component of plasma membrane	-	Component
9913	281880	GO:0008076	ISS	part_of	voltage-gated potassium channel complex	-	Component
9913	281880	GO:0016021	ISS	located_in	integral component of membrane	-	Component
9913	281880	GO:0030424	ISS	located_in	axon	-	Component
9913	281880	GO:0030955	IEA	enables	potassium ion binding	-	Function
9913	281880	GO:0034765	IEA	involved_in	regulation of ion transmembrane transport	-	Process
9913	281880	GO:0051260	IEA	involved_in	protein homooligomerization	-	Process
9913	281880	GO:0071805	ISS	involved_in	potassium ion transmembrane transport	-	Process
9913	281881	GO:0005249	IDA	enables	voltage-gated potassium channel activity	9524140	Function
9913	281881	GO:0005251	ISS	enables	delayed rectifier potassium channel activity	-	Function
9913	281881	GO:0005516	IEA	enables	calmodulin binding	-	Function
9913	281881	GO:0005637	IEA	located_in	nuclear inner membrane	-	Component
9913	281881	GO:0005887	IMP	located_in	integral component of plasma membrane	9524140	Component
9913	281881	GO:0005887	ISS	located_in	integral component of plasma membrane	-	Component
9913	281881	GO:0008076	ISS	part_of	voltage-gated potassium channel complex	-	Component
9913	281881	GO:0030424	IEA	located_in	axon	-	Component
9913	281881	GO:0030425	IEA	located_in	dendrite	-	Component
9913	281881	GO:0030551	ISS	NOT enables	cyclic nucleotide binding	-	Function
9913	281881	GO:0031901	ISS	located_in	early endosome membrane	-	Component
9913	281881	GO:0034765	IEA	involved_in	regulation of ion transmembrane transport	-	Process
9913	281881	GO:0042127	ISS	involved_in	regulation of cell population proliferation	-	Process
9913	281881	GO:0042734	IEA	located_in	presynaptic membrane	-	Component
9913	281881	GO:0043204	IEA	located_in	perikaryon	-	Component
9913	281881	GO:0048015	ISS	involved_in	phosphatidylinositol-mediated signaling	-	Process
9913	281881	GO:0071277	ISS	involved_in	cellular response to calcium ion	-	Process
9913	281881	GO:0071320	IDA	NOT involved_in	cellular response to cAMP	9524140	Process
9913	281881	GO:0071805	IMP	involved_in	potassium ion transmembrane transport	9524140	Process
9913	281881	GO:0071805	ISS	involved_in	potassium ion transmembrane transport	-	Process
9913	281881	GO:0098839	IEA	located_in	postsynaptic density membrane	-	Component
9913	281881	GO:1902936	ISS	enables	phosphatidylinositol bisphosphate binding	-	Function
9913	281883	GO:0005242	ISS	enables	inward rectifier potassium channel activity	-	Function
9913	281883	GO:0005546	IEA	enables	phosphatidylinositol-4,5-bisphosphate binding	-	Function
9913	281883	GO:0006813	ISS	involved_in	potassium ion transport	-	Process
9913	281883	GO:0008076	IEA	part_of	voltage-gated potassium channel complex	-	Component
9913	281883	GO:0014861	IEA	involved_in	regulation of skeletal muscle contraction via regulation of action potential	-	Process
9913	281883	GO:0015693	IEA	involved_in	magnesium ion transport	-	Process
9913	281883	GO:0031224	ISS	located_in	intrinsic component of membrane	-	Component
9913	281883	GO:0042802	IEA	enables	identical protein binding	-	Function
9913	281883	GO:0051289	ISS	involved_in	protein homotetramerization	-	Process
9913	281883	GO:0055119	IEA	involved_in	relaxation of cardiac muscle	-	Process
9913	281883	GO:0060306	IEA	involved_in	regulation of membrane repolarization	-	Process
9913	281883	GO:0086002	IEA	involved_in	cardiac muscle cell action potential involved in contraction	-	Process
9913	281883	GO:0086008	IEA	enables	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	-	Function
9913	281883	GO:0086013	IEA	involved_in	membrane repolarization during cardiac muscle cell action potential	-	Process
9913	281883	GO:0086091	IEA	involved_in	regulation of heart rate by cardiac conduction	-	Process
9913	281883	GO:0090076	IEA	involved_in	relaxation of skeletal muscle	-	Process
9913	281884	GO:0005249	ISS	enables	voltage-gated potassium channel activity	-	Function
9913	281884	GO:0005516	ISS	enables	calmodulin binding	-	Function
9913	281884	GO:0005887	ISS	located_in	integral component of plasma membrane	-	Component
9913	281884	GO:0008076	ISS	part_of	voltage-gated potassium channel complex	-	Component
9913	281884	GO:0009986	IEA	located_in	cell surface	-	Component
9913	281884	GO:0033268	IEA	located_in	node of Ranvier	-	Component
9913	281884	GO:0034765	IEA	involved_in	regulation of ion transmembrane transport	-	Process
9913	281884	GO:0060081	IEA	involved_in	membrane hyperpolarization	-	Process
9913	281884	GO:0071805	ISS	involved_in	potassium ion transmembrane transport	-	Process
9913	281885	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281885	GO:0005737	ISS	located_in	cytoplasm	-	Component
9913	281885	GO:0005856	IEA	located_in	cytoskeleton	-	Component
9913	281885	GO:0005886	ISS	located_in	plasma membrane	-	Component
9913	281885	GO:0007155	IEA	involved_in	cell adhesion	-	Process
9913	281885	GO:0007165	IEA	involved_in	signal transduction	-	Process
9913	281885	GO:0008083	IEA	enables	growth factor activity	-	Function
9913	281885	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281885	GO:0030027	ISS	located_in	lamellipodium	-	Component
9913	281885	GO:0030175	ISS	located_in	filopodium	-	Component
9913	281888	GO:0005198	IEA	enables	structural molecule activity	-	Function
9913	281888	GO:0005882	IEA	located_in	intermediate filament	-	Component
9913	281888	GO:0045684	ISS	involved_in	positive regulation of epidermis development	-	Process
9913	281888	GO:0046982	ISS	enables	protein heterodimerization activity	-	Function
9913	281888	GO:0051290	ISS	involved_in	protein heterotetramerization	-	Process
9913	281889	GO:0005198	IEA	enables	structural molecule activity	-	Function
9913	281889	GO:0005737	IEA	located_in	cytoplasm	-	Component
9913	281889	GO:0005882	IEA	located_in	intermediate filament	-	Component
9913	281889	GO:0031069	ISS	involved_in	hair follicle morphogenesis	-	Process
9913	281894	GO:0004461	IEA	enables	lactose synthase activity	-	Function
9913	281894	GO:0005509	IEA	enables	calcium ion binding	-	Function
9913	281894	GO:0005615	IDA	located_in	extracellular space	3585228|9112130	Component
9913	281894	GO:0005989	IEA	involved_in	lactose biosynthetic process	-	Process
9913	281894	GO:0032355	IDA	involved_in	response to estradiol	3585228	Process
9913	281894	GO:0032570	IDA	involved_in	response to progesterone	3585228	Process
9913	281894	GO:0042802	IPI	enables	identical protein binding	23353684|23416304	Function
9913	281894	GO:1903494	IDA	involved_in	response to dehydroepiandrosterone	3585228	Process
9913	281894	GO:1903496	IDA	involved_in	response to 11-deoxycorticosterone	3585228	Process
9913	281897	GO:0005765	IDA	located_in	lysosomal membrane	21926345	Component
9913	281897	GO:0005771	IEA	located_in	multivesicular body	-	Component
9913	281897	GO:0005829	IEA	located_in	cytosol	-	Component
9913	281897	GO:0005901	IDA	located_in	caveola	18772496	Component
9913	281897	GO:0008021	IEA	located_in	synaptic vesicle	-	Component
9913	281897	GO:0009897	IEA	located_in	external side of plasma membrane	-	Component
9913	281897	GO:0010008	ISS	located_in	endosome membrane	-	Component
9913	281897	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281897	GO:0019899	IEA	enables	enzyme binding	-	Function
9913	281897	GO:0019904	IEA	enables	protein domain specific binding	-	Function
9913	281897	GO:0042383	IEA	located_in	sarcolemma	-	Component
9913	281897	GO:0042470	IEA	located_in	melanosome	-	Component
9913	281897	GO:0043323	IEA	involved_in	positive regulation of natural killer cell degranulation	-	Process
9913	281897	GO:0044754	IEA	located_in	autolysosome	-	Component
9913	281897	GO:0045121	IDA	located_in	membrane raft	18772496	Component
9913	281897	GO:0048471	IEA	located_in	perinuclear region of cytoplasm	-	Component
9913	281897	GO:0050821	ISS	involved_in	protein stabilization	-	Process
9913	281897	GO:0061474	IEA	located_in	phagolysosome membrane	-	Component
9913	281897	GO:0090160	IEA	involved_in	Golgi to lysosome transport	-	Process
9913	281897	GO:0101004	ISS	located_in	cytolytic granule membrane	-	Component
9913	281897	GO:0140507	IEA	involved_in	granzyme-mediated programmed cell death signaling pathway	-	Process
9913	281897	GO:1902513	IEA	involved_in	regulation of organelle transport along microtubule	-	Process
9913	281898	GO:0005055	IEA	enables	laminin receptor activity	-	Function
9913	281898	GO:0005634	IEA	located_in	nucleus	-	Component
9913	281898	GO:0005737	ISS	located_in	cytoplasm	-	Component
9913	281898	GO:0005886	ISS	located_in	plasma membrane	-	Component
9913	281898	GO:0007155	IEA	involved_in	cell adhesion	-	Process
9913	281898	GO:0043236	ISS	enables	laminin binding	8452943	Function
9913	281899	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281899	GO:0005829	IEA	located_in	cytosol	-	Component
9913	281899	GO:0006935	IEA	involved_in	chemotaxis	-	Process
9913	281899	GO:0042802	IEA	enables	identical protein binding	-	Function
9913	281899	GO:0043231	IEA	located_in	intracellular membrane-bounded organelle	-	Component
9913	281899	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281900	GO:0004964	ISS	enables	luteinizing hormone receptor activity	-	Function
9913	281900	GO:0005886	ISS	located_in	plasma membrane	-	Component
9913	281900	GO:0042700	ISS	involved_in	luteinizing hormone signaling pathway	-	Process
9913	281900	GO:0071373	ISS	involved_in	cellular response to luteinizing hormone stimulus	-	Process
9913	281903	GO:0005507	IEA	enables	copper ion binding	-	Function
9913	281904	GO:0005044	IEA	enables	scavenger receptor activity	-	Function
9913	281904	GO:0005507	IEA	enables	copper ion binding	-	Function
9913	281904	GO:0005615	IEA	located_in	extracellular space	-	Component
9913	281904	GO:0006897	IEA	involved_in	endocytosis	-	Process
9913	281904	GO:0016020	IEA	located_in	membrane	-	Component
9913	281904	GO:0016641	IEA	enables	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	-	Function
9913	281905	GO:0001527	IDA	located_in	microfibril	8524260	Component
9913	281905	GO:0005509	IEA	enables	calcium ion binding	-	Function
9913	281905	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281905	GO:0008201	IEA	enables	heparin binding	-	Function
9913	281905	GO:0019838	IEA	enables	growth factor binding	-	Function
9913	281905	GO:0050436	IDA	enables	microfibril binding	8524260	Function
9913	281905	GO:0071953	IDA	located_in	elastic fiber	8524260	Component
9913	281908	GO:0001527	IDA	located_in	microfibril	15131124	Component
9913	281908	GO:0005515	IPI	enables	protein binding	15131124	Function
9913	281908	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281908	GO:0060216	ISS	involved_in	definitive hemopoiesis	-	Process
9913	281909	GO:0004567	ISS	enables	beta-mannosidase activity	-	Function
9913	281909	GO:0005764	IEA	located_in	lysosome	-	Component
9913	281909	GO:0005975	IEA	involved_in	carbohydrate metabolic process	-	Process
9913	281909	GO:0006516	ISS	involved_in	glycoprotein catabolic process	-	Process
9913	281912	GO:0005515	IPI	enables	protein binding	15131124	Function
9913	281912	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281913	GO:0001525	IEA	involved_in	angiogenesis	-	Process
9913	281913	GO:0002080	IEA	located_in	acrosomal membrane	-	Component
9913	281913	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281913	GO:0007155	IEA	involved_in	cell adhesion	-	Process
9913	281913	GO:0007338	IEA	involved_in	single fertilization	-	Process
9913	281914	GO:0004175	ISS	enables	endopeptidase activity	-	Function
9913	281914	GO:0004222	ISS	enables	metalloendopeptidase activity	-	Function
9913	281914	GO:0005509	ISS	enables	calcium ion binding	-	Function
9913	281914	GO:0005518	ISS	enables	collagen binding	-	Function
9913	281914	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281914	GO:0006508	IEA	involved_in	proteolysis	-	Process
9913	281914	GO:0008270	ISS	enables	zinc ion binding	-	Function
9913	281914	GO:0022617	ISS	involved_in	extracellular matrix disassembly	-	Process
9913	281914	GO:0030574	ISS	involved_in	collagen catabolic process	-	Process
9913	281914	GO:0031012	IEA	located_in	extracellular matrix	-	Component
9913	281914	GO:0060349	ISS	involved_in	bone morphogenesis	-	Process
9913	281915	GO:0004222	ISS	enables	metalloendopeptidase activity	-	Function
9913	281915	GO:0008270	IEA	enables	zinc ion binding	-	Function
9913	281915	GO:0010831	ISS	involved_in	positive regulation of myotube differentiation	-	Process
9913	281915	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281915	GO:0016477	ISS	involved_in	cell migration	-	Process
9913	281915	GO:0030324	ISS	involved_in	lung development	-	Process
9913	281915	GO:0031012	IEA	located_in	extracellular matrix	-	Component
9913	281915	GO:0031638	ISS	involved_in	zymogen activation	-	Process
9913	281915	GO:0042470	IEA	located_in	melanosome	-	Component
9913	281915	GO:0045579	ISS	involved_in	positive regulation of B cell differentiation	-	Process
9913	281915	GO:0045746	ISS	involved_in	negative regulation of Notch signaling pathway	-	Process
9913	281915	GO:0048754	ISS	involved_in	branching morphogenesis of an epithelial tube	-	Process
9913	281916	GO:0005576	IEA	located_in	extracellular region	-	Component
9913	281916	GO:0006508	IEA	involved_in	proteolysis	-	Process
9913	281916	GO:0008270	IEA	enables	zinc ion binding	-	Function
9913	281916	GO:0031012	IEA	located_in	extracellular matrix	-	Component
9913	281917	GO:0005525	IEA	enables	GTP binding	-	Function
9913	281917	GO:0005829	IEA	located_in	cytosol	-	Component
9913	281917	GO:0006777	ISS	involved_in	Mo-molybdopterin cofactor biosynthetic process	-	Process
9913	281917	GO:0019008	IEA	part_of	molybdopterin synthase complex	-	Component
9913	281917	GO:0032324	IEA	involved_in	molybdopterin cofactor biosynthetic process	-	Process
9913	281917	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281917	GO:0051539	IEA	enables	4 iron, 4 sulfur cluster binding	-	Function
9913	281917	GO:0061798	IEA	enables	GTP 3',8'-cyclase activity	-	Function
9913	281917	GO:0061799	IEA	enables	cyclic pyranopterin monophosphate synthase activity	-	Function
9913	281918	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281918	GO:0016529	IEA	located_in	sarcoplasmic reticulum	-	Component
9913	281918	GO:0048471	IEA	located_in	perinuclear region of cytoplasm	-	Component
9913	281923	GO:0003743	IEA	enables	translation initiation factor activity	-	Function
9913	281923	GO:0003924	IEA	enables	GTPase activity	-	Function
9913	281923	GO:0005525	IEA	enables	GTP binding	-	Function
9913	281923	GO:0005654	IEA	located_in	nucleoplasm	-	Component
9913	281923	GO:0005739	IC	located_in	mitochondrion	12095986	Component
9913	281923	GO:0005759	TAS	located_in	mitochondrial matrix	-	Component
9913	281923	GO:0008135	IDA	enables	translation factor activity, RNA binding	12095986	Function
9913	281923	GO:0032790	IDA	involved_in	ribosome disassembly	12095986	Process
9913	281923	GO:0043024	IDA	enables	ribosomal small subunit binding	12095986	Function
9913	281923	GO:0070124	IDA	involved_in	mitochondrial translational initiation	12095986	Process
9913	281935	GO:0000146	IDA	enables	microfilament motor activity	11457842|15705568	Function
9913	281935	GO:0001726	IEA	located_in	ruffle	-	Component
9913	281935	GO:0005516	IEA	enables	calmodulin binding	-	Function
9913	281935	GO:0005524	IEA	enables	ATP binding	-	Function
9913	281935	GO:0005547	IDA	enables	phosphatidylinositol-3,4,5-trisphosphate binding	20930142|21666676	Function
9913	281935	GO:0005829	TAS	located_in	cytosol	21666676	Component
9913	281935	GO:0005938	IEA	located_in	cell cortex	-	Component
9913	281935	GO:0007165	IEA	involved_in	signal transduction	-	Process
9913	281935	GO:0008360	IMP	involved_in	regulation of cell shape	15705568	Process
9913	281935	GO:0016459	IEA	part_of	myosin complex	-	Component
9913	281935	GO:0030027	IEA	located_in	lamellipodium	-	Component
9913	281935	GO:0030705	IDA	involved_in	cytoskeleton-dependent intracellular transport	21666676	Process
9913	281935	GO:0031527	IEA	located_in	filopodium membrane	-	Component
9913	281935	GO:0032433	IDA	located_in	filopodium tip	11854753|20930142|21666676	Component
9913	281935	GO:0051015	IDA	enables	actin filament binding	15705568	Function
9913	281935	GO:0051489	IDA	involved_in	regulation of filopodium assembly	11854753|15705568	Process
9913	281935	GO:0060002	IDA	enables	plus-end directed microfilament motor activity	11457842	Function
9913	281936	GO:0005516	IEA	enables	calmodulin binding	-	Function
9913	281936	GO:0005524	IEA	enables	ATP binding	-	Function
9913	281936	GO:0005737	ISS	located_in	cytoplasm	-	Component
9913	281936	GO:0005902	ISS	located_in	microvillus	-	Component
9913	281936	GO:0005903	ISS	located_in	brush border	-	Component
9913	281936	GO:0007605	ISS	involved_in	sensory perception of sound	-	Process
9913	281936	GO:0016323	ISS	located_in	basolateral plasma membrane	-	Component
9913	281936	GO:0016324	IEA	located_in	apical plasma membrane	-	Component
9913	281936	GO:0016328	ISS	located_in	lateral plasma membrane	-	Component
9913	281936	GO:0016459	IEA	part_of	myosin complex	-	Component
9913	281936	GO:0030033	IEA	involved_in	microvillus assembly	-	Process
9913	281936	GO:0030864	ISS	located_in	cortical actin cytoskeleton	-	Component
9913	281936	GO:0031941	ISS	part_of	filamentous actin	-	Component
9913	281936	GO:0044853	IEA	located_in	plasma membrane raft	-	Component
9913	281936	GO:0051648	ISS	involved_in	vesicle localization	-	Process
9913	281937	GO:0001726	IEA	located_in	ruffle	-	Component
9913	281937	GO:0005516	IEA	enables	calmodulin binding	-	Function
9913	281937	GO:0005524	IEA	enables	ATP binding	-	Function
9913	281937	GO:0005643	IEA	part_of	nuclear pore	-	Component
9913	281937	GO:0005654	IEA	located_in	nucleoplasm	-	Component
9913	281937	GO:0005730	IEA	located_in	nucleolus	-	Component
9913	281937	GO:0015031	IEA	involved_in	protein transport	-	Process
9913	281937	GO:0016459	IEA	part_of	myosin complex	-	Component
9913	281937	GO:0031410	IEA	located_in	cytoplasmic vesicle	-	Component
9913	281937	GO:0051028	IEA	involved_in	mRNA transport	-	Process
9913	281937	GO:0060171	IEA	located_in	stereocilium membrane	-	Component
9913	281938	GO:0000381	ISS	involved_in	regulation of alternative mRNA splicing, via spliceosome	9525963	Process
9913	281938	GO:0003677	ISS	contributes_to	DNA binding	-	Function
9913	281938	GO:0003682	ISS	enables	chromatin binding	-	Function
9913	281938	GO:0003700	ISS	enables	DNA-binding transcription factor activity	-	Function
9913	281938	GO:0005634	ISS	located_in	nucleus	11711431	Component
9913	281938	GO:0005667	ISS	part_of	transcription regulator complex	-	Component
9913	281938	GO:0006355	ISS	involved_in	regulation of transcription, DNA-templated	-	Process
9913	281938	GO:0007517	ISS	involved_in	muscle organ development	-	Process
9913	281938	GO:0007518	ISS	involved_in	myoblast fate determination	12486129	Process
9913	281938	GO:0007519	ISS	involved_in	skeletal muscle tissue development	14762206	Process
9913	281938	GO:0008134	ISS	enables	transcription factor binding	-	Function
9913	281938	GO:0031490	ISS	enables	chromatin DNA binding	-	Function
9913	281938	GO:0043415	ISS	involved_in	positive regulation of skeletal muscle tissue regeneration	17028574	Process
9913	281938	GO:0043966	ISS	involved_in	histone H3 acetylation	-	Process
9913	281938	GO:0043967	ISS	involved_in	histone H4 acetylation	-	Process
9913	281938	GO:0045445	ISS	involved_in	myoblast differentiation	12037571	Process
9913	281938	GO:0045944	ISS	involved_in	positive regulation of transcription by RNA polymerase II	12486129	Process
9913	281938	GO:0046983	IEA	enables	protein dimerization activity	-	Function
9913	281938	GO:0051146	ISS	involved_in	striated muscle cell differentiation	17028574	Process
9913	281938	GO:0051149	ISS	involved_in	positive regulation of muscle cell differentiation	-	Process
9913	281938	GO:0070888	ISS	enables	E-box binding	-	Function
9913	281938	GO:0071392	ISS	involved_in	cellular response to estradiol stimulus	-	Process
9913	281938	GO:1905382	ISS	involved_in	positive regulation of snRNA transcription by RNA polymerase II	-	Process
9913	281938	GO:1990841	ISS	enables	promoter-specific chromatin binding	-	Function
9913	281939	GO:0005634	IEA	located_in	nucleus	-	Component
9913	281939	GO:0031143	IEA	located_in	pseudopodium	-	Component
9913	281940	GO:0003073	IEA	involved_in	regulation of systemic arterial blood pressure	-	Process
9913	281940	GO:0003779	ISS	enables	actin binding	-	Function
9913	281940	GO:0005509	NAS	enables	calcium ion binding	8387172	Function
9913	281940	GO:0005515	IPI	enables	protein binding	16470652	Function
9913	281940	GO:0015631	ISS	enables	tubulin binding	-	Function
9913	281940	GO:0019722	IEA	involved_in	calcium-mediated signaling	-	Process
9913	281940	GO:0030276	ISS	enables	clathrin binding	-	Function
9913	281941	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281942	GO:0000421	IEA	located_in	autophagosome membrane	-	Component
9913	281942	GO:0005776	ISS	located_in	autophagosome	-	Component
9913	281942	GO:0005856	IEA	located_in	cytoskeleton	-	Component
9913	281942	GO:0031410	IEA	located_in	cytoplasmic vesicle	-	Component
9913	281942	GO:0046872	IEA	enables	metal ion binding	-	Function
9913	281942	GO:0048471	IEA	located_in	perinuclear region of cytoplasm	-	Component
9913	281942	GO:0098792	ISS	involved_in	xenophagy	-	Process
9913	281942	GO:1901098	ISS	involved_in	positive regulation of autophagosome maturation	-	Process
9913	281943	GO:0004983	IEA	enables	neuropeptide Y receptor activity	-	Function
9913	281943	GO:0005886	IEA	located_in	plasma membrane	-	Component
9913	281943	GO:0007218	IEA	involved_in	neuropeptide signaling pathway	-	Process
9913	281943	GO:0016021	IEA	located_in	integral component of membrane	-	Component
9913	281944	GO:0005634	IEA	located_in	nucleus	-	Component
9913	281944	GO:0008270	IEA	enables	zinc ion binding	-	Function
9913	281944	GO:0030522	IEA	involved_in	intracellular receptor signaling pathway	-	Process
9913	281945	GO:0001764	IEA	involved_in	neuron migration	-	Process
9913	281945	GO:0001893	IEA	involved_in	maternal placenta development	-	Process
9913	281945	GO:0001937	IEA	involved_in	negative regulation of endothelial cell proliferation	-	Process
9913	281945	GO:0001972	ISS	enables	retinoic acid binding	-	Function
9913	281945	GO:0004879	ISS	enables	nuclear receptor activity	-	Function
